l,TT
1302,675.2200273268754
1303,675.1176006573243
1304,675.0605430840054
1305,675.0503381804224
1306,675.0840161859828
1307,675.1623251567164
1308,675.2845310864623
1309,675.4499035440884
1310,675.6569728063192
1311,675.9065011662226
1312,676.1970258918254
1313,676.527830535181
1314,676.8982020663265
1315,677.3074308420855
1316,677.7548105744854
1317,678.2396382985731
1318,678.7612143394183
1319,679.3188422780797
1320,679.9110860812922
1321,680.5379985697778
1322,681.1988928747178
1323,681.8915995623745
1324,682.6161807667577
1325,683.3712159697455
1326,684.1560304589218
1327,684.9699524426653
1328,685.8115701624274
1329,686.6794746721131
1330,687.5737454494117
1331,688.4929789937996
1332,689.4350315964023
1333,690.4007334466197
1334,691.3879458800501
1335,692.3952754783329
1336,693.4228168254803
1337,694.4684382506719
1338,695.5322387529699
1339,696.6120909024467
1340,697.7066120883547
1341,698.8159072591172
1342,699.9378546491891
1343,701.0718198533319
1344,702.2156843829844
1345,703.3695597353625
1346,704.5313302749812
1347,705.7003672983532
1348,706.8745575815932
1349,708.0540174416064
1350,709.2366356106062
1351,710.4218420699599
1352,711.6085437533422
1353,712.7979314432608
1354,713.9815395171165
1355,715.1702163947456
1356,716.3569826689118
1357,717.5422873783363
1358,718.726579540324
1359,719.902879684338
1360,721.0716364375173
1361,722.2332980608728
1362,723.3957406876324
1363,724.5445548122017
1364,725.6876152836811
1365,726.8253677991291
1366,727.9434004499805
1367,729.0570137227746
1368,730.159221949322
1369,731.2430382621747
1370,732.3237595529906
1371,733.3795395811218
1372,734.4256723897269
1373,735.4551654204464
1374,736.4684528341568
1375,737.4585387332991
1376,738.4332821385104
1377,739.3931118667717
1378,740.3310264632584
1379,741.2474508365751
1380,742.1353794957835
1381,743.0100898916144
1382,743.8571439075035
1383,744.6769579063139
1384,745.4699459773583
1385,746.2439482363176
1386,746.9919457261493
1387,747.70691707107
1388,748.3966951321917
1389,749.054253563138
1390,749.6874201689667
1391,750.2891634642247
1392,750.8598776837076
1393,751.4073827432566
1394,751.9172108001779
1395,752.3897479663711
1396,752.8328059202661
1397,753.2467651686749
1398,753.6171466589245
1399,753.9591818426467
1400,754.2583858358661
1401,754.5299965406822
1402,754.759584878357
1403,754.955016128334
1404,755.1167241297916
1405,755.2377112415447
1406,755.318405001883
1407,755.3592297370861
1408,755.3680348698782
1409,755.330381476098
1410,755.2615406936259
1411,755.1470668771292
1412,754.9947960061926
1413,754.7977038901785
1414,754.5636195251623
1415,754.2855116488126
1416,753.9712020973377
1417,753.6136523606393
1418,753.2206769398196
1419,752.7852299031986
1420,752.3076898947546
1421,751.788431742409
1422,751.2278264175803
1423,750.633669346187
1424,749.9914669697769
1425,749.3090068107205
1426,748.5866440366451
1427,747.8173014277894
1428,747.0087543972077
1429,746.1613459117414
1430,745.2754148164255
1431,744.3438674609871
1432,743.3744627300864
1433,742.3600986246904
1434,741.3085256484578
1435,740.2126333952555
1436,739.08016394191
1437,737.9039984422892
1438,736.68444217654
1439,735.429224553049
1440,734.1386424134263
1441,732.805560041542
1442,731.430265876641
1443,730.0130441792857
1444,728.5616034013642
1445,727.0687911586391
1446,725.5348793082924
1447,723.9675639791592
1448,722.35968055458
1449,720.7114887600326
1450,719.0306727031981
1451,717.3174484674813
1452,715.5644569107462
1453,713.7717276620632
1454,711.9467149223972
1455,710.0894408181927
1456,708.1999238080688
1457,706.278178741456
1458,704.3167885689983
1459,702.3231894557987
1460,700.2973857948276
1461,698.239378622811
1462,696.1491656871672
1463,694.0267415140611
1464,691.8720974773971
1465,689.685221868572
1466,687.4735283170668
1467,685.2295708104606
1468,682.9607571664537
1469,680.6596357029985
1470,678.3261803601396
1471,675.9752191211805
1472,673.5918639817949
1473,671.1760811217208
1474,668.7426909744303
1475,666.2767981946799
1476,663.7932185288626
1477,661.284480430839
1478,658.7505385296955
1479,656.1987736956286
1480,653.6217080541821
1481,651.026718451311
1482,648.4063231155229
1483,645.7678951210977
1484,643.1188057489078
1485,640.4441394961161
1486,637.7586925875457
1487,635.0475462325188
1488,632.3254934849796
1489,629.5924691994705
1490,626.8372642631637
1491,624.0709532284111
1492,621.2919811226054
1493,618.5010202044232
1494,615.6979986792808
1495,612.8843292598824
1496,610.0606807166456
1497,607.2284636033891
1498,604.387601808144
1499,601.5395039495013
1500,598.6848349282493
1501,595.8242136552054
1502,592.9595632857831
1503,590.0897897620331
1504,587.2160268819136
1505,584.3394078547818
1506,581.4595796929433
1507,578.5769317794335
1508,575.6925959318919
1509,572.8069607976068
1510,569.9204147549019
1511,567.0333459807939
1512,564.1483710250468
1513,561.2643922002809
1514,558.38328316884
1515,555.5061748406258
1516,552.6327126123291
1517,549.764027783046
1518,546.9012519609581
1519,544.0440314711685
1520,541.1934987747738
1521,538.3500440437679
1522,535.5140580769606
1523,532.6859323816885
1524,529.8668020912538
1525,527.0570603778779
1526,524.2578442062131
1527,521.4688059120584
1528,518.6910846264341
1529,515.9258206895482
1530,513.1726700646517
1531,510.4327757617792
1532,507.70579658086496
1533,504.99362136950396
1534,502.2959120946936
1535,499.6130752639221
1536,496.94626200509475
1537,494.29439680514025
1538,491.6601202675413
1539,489.0431036729171
1540,486.443763228283
1541,483.86251730435174
1542,481.30127217596464
1543,478.7589650802534
1544,476.2375069629652
1545,473.73583986209115
1546,471.25587964949966
1547,468.798059079736
1548,466.3613278464071
1549,463.9476096460879
1550,461.5566023842144
1551,459.1887362605994
1552,456.8443910712135
1553,454.52467899476767
1554,452.22848659553074
1555,449.95693187068764
1556,447.7103929446721
1557,445.48925093587735
1558,443.29388998563303
1559,441.1246972845231
1560,438.98132026107805
1561,436.8641522730126
1562,434.7743326259641
1563,432.7107752497662
1564,430.67536855773375
1565,428.6670327784091
1566,426.6869198106311
1567,424.73395622134234
1568,422.8093002618809
1569,420.91337053232905
1570,419.0451031493744
1571,417.2064087579085
1572,415.3954870159471
1573,413.61351210882344
1574,411.8609185719872
1575,410.1374012880082
1576,408.44265831780933
1577,406.7778765662512
1578,405.1427604370051
1579,403.5377603321527
1580,401.96184414128714
1581,400.41621141056464
1582,398.90057916134134
1583,397.41466755390246
1584,395.9581998811269
1585,394.5309025621983
1586,393.13399080646224
1587,391.7664544322444
1588,390.4280292010581
1589,389.1191968118933
1590,387.83969922564467
1591,386.589281494797
1592,385.36843459327815
1593,384.17616690635265
1594,383.01297556579175
1595,381.87861793992266
1596,380.772111628748
1597,379.6947057990923
1598,378.6454241693485
1599,377.62329350921385
1600,376.63031497412146
1601,375.6640609063386
1602,374.7251786509224
1603,373.81360090097274
1604,372.9292633671638
1605,372.072104768813
1606,371.2413239889187
1607,370.4376085681678
1608,369.6601633525146
1609,368.9089389845571
1610,368.18388905331506
1611,367.484970077414
1612,366.812141486538
1613,366.16462276601334
1614,365.5423791045199
1615,364.94537853468245
1616,364.37359190655127
1617,363.8262500238415
1618,363.3033292829568
1619,362.80406596956317
1620,362.3284418928586
1621,361.87644151232416
1622,361.4473090620037
1623,361.0410341773694
1624,360.6568661795958
1625,360.2947996974498
1626,359.9548317816452
1627,359.63547618174493
1628,359.33747746585976
1629,359.0600967877788
1630,358.80259749703004
1631,358.56498791175585
1632,358.34653558445086
1633,358.1465100708207
1634,357.96566853182986
1635,357.80254148886854
1636,357.65640409257657
1637,357.5280188851696
1638,357.4159215513482
1639,357.3201350183492
1640,357.2399408748559
1641,357.1746221292356
1642,357.1242059671802
1643,357.087978003849
1644,357.06596787586466
1645,357.0567206581155
1646,357.0602681258368
1647,357.0759001717944
1648,357.1029075640146
1649,357.14132470412284
1650,357.18970104634906
1651,357.24810775469217
1652,357.3167581351269
1653,357.3936728815812
1654,357.48058729263914
1655,357.57552285128895
1656,357.6779870016282
1657,357.7889730820137
1658,357.9072460847848
1659,358.0330567679967
1660,358.1651702537397
1661,358.3038373085059
1662,358.447822945225
1663,358.5981205424035
1664,358.75349477986083
1665,358.9134529265691
1666,359.0775019551892
1667,359.2458913284304
1668,359.41812728205423
1669,359.5929727795732
1670,359.7706759735914
1671,359.95074165846813
1672,360.13267406445414
1673,360.31597681806454
1674,360.5008957386215
1675,360.68619029571664
1676,360.87210491273845
1677,361.0581404259814
1678,361.2445397194981
1679,361.4293163502825
1680,361.61271152404345
1681,361.79570839098045
1682,361.9755750015249
1683,362.15329262241335
1684,362.32835585713974
1685,362.500258281312
1686,362.66849240752396
1687,362.8325496496823
1688,362.99266312171574
1689,363.14832193047704
1690,363.298271137884
1691,363.44274022725943
1692,363.5819573936138
1693,363.71392099793223
1694,363.8403422057363
1695,363.9584737591586
1696,364.0700239535794
1697,364.17372824271786
1698,364.26832053310585
1699,364.3547616426134
1700,364.43252507791084
1701,364.50109566950437
1702,364.5600085623992
1703,364.60955296203116
1704,364.6492734010105
1705,364.67945535878295
1706,364.69889670592596
1707,364.7078789935229
1708,364.7059388974164
1709,364.6940966728267
1710,364.6703990941246
1711,364.63586208550623
1712,364.589270827018
1713,364.5308938817864
1714,364.4609974791543
1715,364.37910263410424
1716,364.28547077319354
1717,364.17887518697734
1718,364.059572329388
1719,363.9285589439349
1720,363.7838578519076
1721,363.62720343318006
1722,363.45735607895625
1723,363.273816337385
1724,363.0783105567379
1725,362.8688481810776
1726,362.64566440916053
1727,362.4097345059985
1728,362.15980244734334
1729,361.89609508241506
1730,361.6188364545054
1731,361.32750495967167
1732,361.0223190135683
1733,360.70275138122577
1734,360.36901484994075
1735,360.0205765650292
1736,359.65912937862635
1737,359.2833920160281
1738,358.8935661000789
1739,358.4898504979716
1740,358.07244134058857
1741,357.64153204419785
1742,357.1965704993368
1743,356.73774476682695
1744,356.2644974355808
1745,355.7784969922813
1746,355.2776951723044
1747,354.7630125074306
1748,354.23536701940753
1749,353.6927029145038
1750,353.1374189692151
1751,352.568180959477
1752,351.98581511261375
1753,351.3903860687557
1754,350.7812133392638
1755,350.15835701353126
1756,349.52261779548695
1757,348.8733085346272
1758,348.2104827666609
1759,347.5341919133901
1760,346.84522815186125
1761,346.1428959425345
1762,345.4272405666351
1763,344.69904815738715
1764,343.9576172250743
1765,343.2044728611591
1766,342.4389097559624
1767,341.660963565417
1768,340.871410936552
1769,340.07028386178314
1770,339.25761253716894
1771,338.433425384589
1772,337.59774907293786
1773,336.7513513734401
1774,335.8935126740594
1775,335.0257401734087
1776,334.14656805378104
1777,333.2575001791067
1778,332.3585531022483
1779,331.4489989173083
1780,330.5303366169988
1781,329.6018350999085
1782,328.66424736335296
1783,327.71758201649527
1784,326.7625889692286
1785,325.79853094673075
1786,324.82689768517884
1787,323.84769177832965
1788,322.8601715355166
1789,321.8658223461332
1790,320.8646425304391
1791,319.85588620219045
1792,318.8410346381352
1793,317.82008213417765
1794,316.79227887367915
1795,315.7591023028953
1796,314.7198001582908
1797,313.67584751632506
1798,312.6264898251448
1799,311.5731999587944
1800,310.5152212533462
1801,309.4539984532568
1802,308.38938525006654
1803,307.32120834202857
1804,306.25003643621096
1805,305.1764374702363
1806,304.1002358358829
1807,303.02125527448294
1808,301.94006177393885
1809,300.8564779621407
1810,299.7710688418075
1811,298.6836561863853
1812,297.5948042770287
1813,296.5043343002833
1814,295.41281008647695
1815,294.32079534345087
1816,293.22811089050396
1817,292.1353203974238
1818,291.042244783224
1819,289.9494479545856
1820,288.85675120359986
1821,287.76471894481523
1822,286.67391594621967
1823,285.5834217240217
1824,284.49380194622654
1825,283.4063656595633
1826,282.32019400965225
1827,281.2358544745674
1828,280.15391525125744
1829,279.07494530992994
1830,277.99802877619294
1831,276.9252219911118
1832,275.85561087855825
1833,274.7897680004902
1834,273.7275240945487
1835,272.6694537842953
1836,271.6161327818825
1837,270.5666522532176
1838,269.5223330258449
1839,268.4822686091396
1840,267.447782232447
1841,266.4187126956654
1842,265.3949000628114
1843,264.37767135349486
1844,263.3661263872428
1845,262.3608519762255
1846,261.3624362710932
1847,260.3714687752989
1848,259.3863118529327
1849,258.4090434205794
1850,257.4387714426655
1851,256.47607983794774
1852,255.52150947842608
1853,254.57410586756953
1854,253.63514443668177
1855,252.70441637746472
1856,251.78245715470737
1857,250.86831800890766
1858,249.9632801393299
1859,249.0663977021633
1860,248.17969766451642
1861,247.3007514636191
1862,246.4315890373178
1863,245.57201331988742
1864,244.72182875906847
1865,243.88084132902463
1866,243.0488585443506
1867,242.2271751452195
1868,241.4156017734945
1869,240.61320782508474
1870,239.82129280848991
1871,239.03967218920673
1872,238.26742024533308
1873,237.50584142923807
1874,236.7540133799029
1875,236.01324395639608
1876,235.28261425178505
1877,234.5626927929461
1878,233.8533070606754
1879,233.15428635026453
1880,232.4654617972727
1881,231.78815207341782
1882,231.1214492372008
1883,230.46519009949827
1884,229.8192134136032
1885,229.18410273471648
1886,228.56044360861398
1887,227.9465950893163
1888,227.34388960588814
1889,226.7514331375969
1890,226.16981940791757
1891,225.59890139672302
1892,225.0392770258336
1893,224.49006066753324
1894,223.9511116611926
1895,223.42303432265317
1896,222.90569228128533
1897,222.39895131974913
1898,221.90267937627328
1899,221.41674654440763
1900,220.9417679052213
1901,220.47614309828813
1902,220.02128890837008
1903,219.57640665990928
1904,219.14218546224546
1905,218.71783085352692
1906,218.30403612224893
1907,217.9000109460776
1908,217.50570987340456
1909,217.12257513249594
1910,216.74907959320964
1911,216.38518374686973
1912,216.0315928389477
1913,215.68752832981338
1914,215.3529563639001
1915,215.02858773221539
1916,214.71364932835866
1917,214.4081126134407
1918,214.1119507398274
1919,213.82588134403426
1920,213.548395163777
1921,213.28021300473026
1922,213.02131435667485
1923,212.77093734955818
1924,212.53055004964088
1925,212.2979077354966
1926,212.07373836975108
1927,211.85877121596386
1928,211.651508291147
1929,211.45268133425586
1930,211.26228042530047
1931,211.07955394553997
1932,210.9037513737841
1933,210.73635175391442
1934,210.57586381339593
1935,210.42302577343932
1936,210.27709114020575
1937,210.13805717758515
1938,210.0059220412604
1939,209.87994191415743
1940,209.76011664834212
1941,209.64644690318204
1942,209.5389341198325
1943,209.43758049696348
1944,209.34090329760835
1945,209.24964900227948
1946,209.16382194785717
1947,209.0826843074757
1948,209.0062417412449
1949,208.93375770753855
1950,208.86523911492338
1951,208.8014555979408
1952,208.74102604004665
1953,208.68407485095815
1954,208.63072698580547
1955,208.581107927682
1956,208.53460083488525
1957,208.49133219281214
1958,208.45142896022497
1959,208.41427571483533
1960,208.38000030315706
1961,208.3487309843651
1962,208.3191107381007
1963,208.29275425135313
1964,208.26830521377732
1965,208.24515046704826
1966,208.22490564778582
1967,208.20621531384745
1968,208.18846708947444
1969,208.17327730388968
1970,208.1585482781585
1971,208.1451538059885
1972,208.13322494270707
1973,208.12140713289392
1974,208.11057434676056
1975,208.10085769995467
1976,208.09090257715724
1977,208.08083992960013
1978,208.07080056132065
1979,208.06017224942806
1980,208.0498282035693
1981,208.0384128444131
1982,208.02679876675614
1983,208.01437251683686
1984,208.0005202144477
1985,207.9861131748169
1986,207.9697936852354
1987,207.95243196703038
1988,207.93341195248883
1989,207.91211690733581
1990,207.88941505374385
1991,207.8646881838735
1992,207.83731728439295
1993,207.8066824919166
1994,207.77439155462594
1995,207.73833710985002
1996,207.70012499345452
1997,207.65838868522496
1998,207.61250344617505
1999,207.56407195244702
2000,207.51098158071235
2001,207.45484204034736
2002,207.3943277710226
2003,207.32960698057263
2004,207.26084663363594
2005,207.18821242683416
2006,207.11112593092153
2007,207.0290074049763
2008,206.94276144759442
2009,206.8518056398831
2010,206.75629903554108
2011,206.6556564776746
2012,206.5500342575142
2013,206.4388444347619
2014,206.32298333471314
2015,206.20186020176573
2016,206.07488286454554
2017,205.94368623741954
2018,205.8061896379901
2019,205.66402513618107
2020,205.51585203887436
2021,205.36255673585313
2022,205.20428136125508
2023,205.03968096076508
2024,204.8696376695008
2025,204.69428937509758
2026,204.51228688617545
2027,204.32450811115112
2028,204.13108672191035
2029,203.93141215756356
2030,203.72561529813754
2031,203.51456846801366
2032,203.29691409898047
2033,203.07277890815186
2034,202.84303106531155
2035,202.60705168972802
2036,202.36496335659464
2037,202.11614442778426
2038,201.86145755714253
2039,201.60027835000616
2040,201.33272386728942
2041,201.05816695384684
2042,200.777464741376
2043,200.49073014061156
2044,200.1973318380711
2045,199.89812279739638
2046,199.59246891509272
2047,199.2797346860529
2048,198.96151170380844
2049,198.63716164533304
2050,198.306787605955
2051,197.96974140136524
2052,197.6268309993901
2053,197.27737024290647
2054,196.92141437276248
2055,196.559017188224
2056,196.19097387789517
2057,195.81584967603789
2058,195.43517970478769
2059,195.04752629171307
2060,194.65442164858817
2061,194.25442519066843
2062,193.84906621735607
2063,193.43690123353733
2064,193.01871379744134
2065,192.59528601946633
2066,192.16517006228526
2067,191.7291451575114
2068,191.28798910852194
2069,190.84024979470337
2070,190.3874450274003
2071,189.92886271699027
2072,189.46378939169708
2073,188.99373871789882
2074,188.51799450670015
2075,188.0373249072564
2076,187.55026825130318
2077,187.05833291941062
2078,186.5607975182749
2079,186.05842507965073
2080,185.55123458037085
2081,185.03924380369423
2082,184.52246936678867
2083,184.0009267493025
2084,183.47463032294755
2085,182.9450790520595
2086,182.410056679777
2087,181.87106011039836
2088,181.32884243200016
2089,180.78192727972356
2090,180.23106587973444
2091,179.6762657433114
2092,179.11753353634313
2093,178.55561794901647
2094,177.99052406052726
2095,177.42151337385113
2096,176.8500751905368
2097,176.27546963508976
2098,175.69769902936656
2099,175.11750792655698
2100,174.53415463970876
2101,173.94836817657622
2102,173.3600764519795
2103,172.7691924701416
2104,172.17562879458907
2105,171.58004041403154
2106,170.9815962674696
2107,170.38169344880367
2108,169.7787573904265
2109,169.17492740648441
2110,168.5686283699282
2111,167.9612562543025
2112,167.35197831440473
2113,166.7414472865265
2114,166.1288300727692
2115,165.5155219399067
2116,164.9006895323223
2117,164.28498506960224
2118,163.667575028321
2119,163.04985433850783
2120,162.4302465593115
2121,161.81088941460834
2122,161.1902064627242
2123,160.56884979624525
2124,159.94821439126397
2125,159.32598111626294
2126,158.70428793620857
2127,158.08230158095438
2128,157.4606745739277
2129,156.83931674551968
2130,156.21739525152532
2131,155.5963059316985
2132,154.9752163181147
2133,154.35477982890063
2134,153.73490728189168
2135,153.1162525835706
2136,152.49872707809044
2137,151.88149956655352
2138,151.26596766661478
2139,150.65204365710036
2140,150.0396401680496
2141,149.42867020096384
2142,148.81978998433704
2143,148.21217048934201
2144,147.60721162596548
2145,147.0040852541066
2146,146.4027065451505
2147,145.80373400364837
2148,145.20708381913306
2149,144.61341555819644
2150,144.02190368157576
2151,143.43320089463862
2152,142.8471856290043
2153,142.2644717706092
2154,141.6841881888884
2155,141.1076929342395
2156,140.53337341511082
2157,139.9625891003494
2158,139.39521453104257
2159,138.830382177338
2160,138.2694538001012
2161,137.7115634620444
2162,137.15733172381326
2163,136.60663715951557
2164,136.05935921195498
2165,135.51537821240706
2166,134.9753182349526
2167,134.4390614452338
2168,133.9064909537517
2169,133.37749083357397
2170,132.85268897247485
2171,132.3312285843562
2172,131.81448240022536
2173,131.30159567323278
2174,130.7932003682999
2175,130.28918667084463
2176,129.78944583488922
2177,129.29387019541204
2178,128.80235317995817
2179,128.31553215452365
2180,127.83330276360763
2181,127.35481893955182
2182,126.88146425121447
2183,126.41239490162715
2184,125.94825391016042
2185,125.48819977869893
2186,125.0328778372559
2187,124.58293457868025
2188,124.13678915758797
2189,123.69583323879978
2190,123.25997398971762
2191,122.8283769171498
2192,122.40169437346863
2193,121.9798370519123
2194,121.56197398626647
2195,121.14950388996314
2196,120.74234097928401
2197,120.33965780605645
2198,119.94137092473136
2199,119.54814088878088
2200,119.15988657643113
2201,118.77653187290531
2202,118.39801722112588
2203,118.02428805963918
2204,117.65603379908175
2205,117.29245931004525
2206,116.9335134205721
2207,116.5798889080744
2208,116.23079398569384
2209,115.88692363337083
2210,115.5482310832918
2211,115.2139278099839
2212,114.88471202507655
2213,114.56054016152476
2214,114.24136969756555
2215,113.9264163102774
2216,113.61712520393965
2217,113.31271408783827
2218,113.01314450403987
2219,112.71763614475655
2220,112.4276381796231
2221,112.14237223250962
2222,111.86180370839168
2223,111.58664177995044
2224,111.31536803392449
2225,111.04943630261047
2226,110.78732996988369
2227,110.53050463753408
2228,110.27818826616303
2229,110.02960966628473
2230,109.7862269894002
2231,109.54727070383605
2232,109.31271492083854
2233,109.08179171053682
2234,108.85596242808862
2235,108.6337178545932
2236,108.41652086343166
2237,108.20286372626586
2238,107.99346794447628
2239,107.78757006036648
2240,107.58663581868481
2241,107.3884174728867
2242,107.1943821219082
2243,107.00451185156976
2244,106.81804655622591
2245,106.63496959547525
2246,106.45526494581716
2247,106.27891718733919
2248,106.10591149039311
2249,105.93623360223896
2250,105.76986983363612
2251,105.60681725503144
2252,105.44637147696868
2253,105.28858167740157
2254,105.13424037814936
2255,104.98191209074312
2256,104.83313314733442
2257,104.68721184101288
2258,104.54419975112806
2259,104.40340605816229
2260,104.26562603340072
2261,104.13091251809675
2262,103.99857590733173
2263,103.8679269684937
2264,103.7405053293793
2265,103.6156224506213
2266,103.49333294790058
2267,103.3729489035268
2268,103.25452551762558
2269,103.13886108877371
2270,103.02526848905234
2271,102.91380364874165
2272,102.80452270040925
2273,102.69748195752454
2274,102.59199505755937
2275,102.48811860969045
2276,102.38665217199764
2277,102.28616688813247
2278,102.18746247383454
2279,102.09059585282847
2280,101.99562396751284
2281,101.90186091930659
2282,101.80936361382253
2283,101.71744606574056
2284,101.62765071368173
2285,101.53854854971313
2286,101.45093893916457
2287,101.36413542016714
2288,101.27819418347431
2289,101.1931712123287
2290,101.10912225756287
2291,101.02535997794867
2292,100.94268242098474
2293,100.86040165891109
2294,100.77857227036388
2295,100.69724848245748
2296,100.61574131345348
2297,100.53484705617448
2298,100.45387591694218
2299,100.37362333546605
2300,100.29265579030545
2301,100.21177441429099
2302,100.13106350826155
2303,100.0491278177345
2304,99.96828573840351
2305,99.8863981159948
2306,99.80429658263043
2307,99.72206936881017
2308,99.63906129151603
2309,99.55535941336349
2310,99.47179303269088
2311,99.38770516954798
2312,99.30243822776296
2313,99.21681965793614
2314,99.13093344620225
2315,99.04412010892324
2316,98.95646235824155
2317,98.86804226332082
2318,98.77894124731822
2319,98.68849724998164
2320,98.59753323093291
2321,98.50538582829684
2322,98.41213386295732
2323,98.31859833811936
2324,98.22337109907944
2325,98.12727184348046
2326,98.02963394645202
2327,97.9312758010625
2328,97.83152947858432
2329,97.73121206890174
2330,97.62891150556638
2331,97.52544357593453
2332,97.42088058079796
2333,97.31529416882522
2334,97.20801250058375
2335,97.09910591721906
2336,96.988644103598
2337,96.87743892100421
2338,96.76407306417966
2339,96.64935706806482
2340,96.53335796372005
2341,96.41539927377018
2342,96.29628951234548
2343,96.17535083927558
2344,96.05264755890074
2345,95.92824327824697
2346,95.80294373474477
2347,95.67532544835322
2348,95.5461927235086
2349,95.41486346542375
2350,95.28214051129524
2351,95.14808137656085
2352,95.01199302700509
2353,94.87392275793313
2354,94.7339170891959
2355,94.59276459079457
2356,94.44902453349702
2357,94.30422672495389
2358,94.15692882075399
2359,94.00865899628427
2360,93.85797325868522
2361,93.70565528476615
2362,93.55100223929365
2363,93.39479610926436
2364,93.23633235881967
2365,93.07639126528088
2366,92.91500941100507
2367,92.75073684635446
2368,92.58509409896762
2369,92.41811516391438
2370,92.24834750523232
2371,92.07730906888682
2372,91.90428844171313
2373,91.73005903198914
2374,91.55316490110502
2375,91.37512061688624
2376,91.19521141791698
2377,91.01272172945184
2378,90.8291636806441
2379,90.64382010783484
2380,90.45745874436267
2381,90.26861806131976
2382,90.07806429472213
2383,89.88582012350265
2384,89.69190752362836
2385,89.49709062313624
2386,89.29990438287489
2387,89.1011116282332
2388,88.90147456628323
2389,88.70026913848285
2390,88.4967707139075
2391,88.29248261782521
2392,88.08742198027967
2393,87.88011975989242
2394,87.67207777779736
2395,87.46256889612057
2396,87.25235121652028
2397,87.04069676315457
2398,86.82762001037328
2399,86.61387790478447
2400,86.39874138160184
2401,86.18221703136722
2402,85.96576937772475
2403,85.74714162836351
2404,85.52853373737271
2405,85.30843123699586
2406,85.0875479338038
2407,84.86585458347393
2408,84.64257890454826
2409,84.41917693115226
2410,84.19413317929319
2411,83.96890333739078
2412,83.74197159527957
2413,83.5147933325068
2414,83.2865952801859
2415,83.05734686709908
2416,82.82776022472835
2417,82.59706168630261
2418,82.36596313018192
2419,82.13369064228343
2420,81.90169869305961
2421,81.6684702935974
2422,81.43471684158551
2423,81.20114961665388
2424,80.96625127544111
2425,80.73147569675045
2426,80.49604813630529
2427,80.25993656684153
2428,80.02385167827448
2429,79.78776120810102
2430,79.55088994224609
2431,79.31394822148401
2432,79.07690343831182
2433,78.8397228746201
2434,78.60311654015305
2435,78.36556583671533
2436,78.12852340860245
2437,77.89121330369714
2438,77.65434515594023
2439,77.41714285370014
2440,77.18031588950491
2441,76.94383086579015
2442,76.70765434195518
2443,76.47101001258417
2444,76.23535006200193
2445,76.00064100479874
2446,75.7653637026465
2447,75.5317132274182
2448,75.29817052996123
2449,75.064702305315
2450,74.83276101370348
2451,74.60082287215651
2452,74.37031549708045
2453,74.13969030766592
2454,73.91037025009558
2455,73.68154997675809
2456,73.45391004611974
2457,73.2273884426334
2458,73.00118060183543
2459,72.77522510547969
2460,72.55094654150423
2461,72.32754135357767
2462,72.10420637044673
2463,71.88311016978332
2464,71.66196475103204
2465,71.44219674301335
2466,71.22300474516666
2467,71.00507352312384
2468,70.78834552298538
2469,70.57276372450369
2470,70.35752882293656
2471,70.14407058466836
2472,69.9315908511557
2473,69.72003489164005
2474,69.50934857920579
2475,69.30022123532342
2476,69.09185713270409
2477,68.88494684172842
2478,68.67943873010005
2479,68.47528180101074
2480,68.27168285969057
2481,68.07007785355428
2482,67.86967486061495
2483,67.6704254267231
2484,67.47228172632421
2485,67.27593939198788
2486,67.08135183767031
2487,66.88773025093147
2488,66.69577208923413
2489,66.50468973018576
2490,66.31518180121304
2491,66.12794749843974
2492,65.941458070017
2493,65.75641381428285
2494,65.57314414491638
2495,65.39131044453057
2496,65.21109458830402
2497,65.03238181316031
2498,64.85528069023063
2499,64.67967741214159
2500,64.50568148280482
2501,64.33325494936008
2502,64.16243722302141
2503,63.99319452258071
2504,63.825567772982566
2505,63.65959831442801
2506,63.495179328976356
2507,63.33250153622295
2508,63.17145892104145
2509,63.01202014799094
2510,62.854302842865614
2511,62.69827645789421
2512,62.54398512261563
2513,62.39125051138108
2514,62.24026611400368
2515,62.091002971447274
2516,61.943358247570515
2517,61.797378085343226
2518,61.65303476294808
2519,61.5103752682149
2520,61.369372739776814
2521,61.23000075936952
2522,61.09230764466183
2523,60.95619360849849
2524,60.821707902966516
2525,60.688900262634235
2526,60.557672347854265
2527,60.42800060551921
2528,60.30001056262627
2529,60.17353113501281
2530,60.048614621188534
2531,59.92523957708247
2532,59.80338510762588
2533,59.683030874042096
2534,59.564231383739866
2535,59.44681886169268
2536,59.330848955747264
2537,59.21637788922655
2538,59.10323961227253
2539,58.99149150338344
2540,58.88111723453953
2541,58.772101052409006
2542,58.66435349107988
2543,58.55800850081204
2544,58.452903456756324
2545,58.34902485170062
2546,58.24643400280415
2547,58.14504418985539
2548,58.04476920960642
2549,57.94567192871689
2550,57.84766713434981
2551,57.75074898106308
2552,57.65493052859107
2553,57.56015560025996
2554,57.46644271699243
2555,57.37381079294472
2556,57.28213054684721
2557,57.19164446418888
2558,57.10207537229566
2559,57.013592102537224
2560,56.926215198674306
2561,56.83974260954495
2562,56.75434393322454
2563,56.66989184172346
2564,56.58640775842988
2565,56.50383898436229
2566,56.42220724238881
2567,56.341534371508885
2568,56.26176802181687
2569,56.18293020075871
2570,56.10489440275948
2571,56.02783129134531
2572,55.95154012978022
2573,55.87611731587053
2574,55.8015849489179
2575,55.727742248413016
2576,55.65475980902712
2577,55.58243675385896
2578,55.51086927554669
