l,TT
1.167000000000000000e+03,1.077509460739376891e+03
1.168000000000000000e+03,1.074041419129031965e+03
1.169000000000000000e+03,1.070532098435097168e+03
1.170000000000000000e+03,1.066974023191071183e+03
1.171000000000000000e+03,1.063374570685473827e+03
1.172000000000000000e+03,1.059733686015314561e+03
1.173000000000000000e+03,1.056051310544550233e+03
1.174000000000000000e+03,1.052327382015992725e+03
1.175000000000000000e+03,1.048561834666609457e+03
1.176000000000000000e+03,1.044762027696147015e+03
1.177000000000000000e+03,1.040927888687736868e+03
1.178000000000000000e+03,1.037051913731387458e+03
1.179000000000000000e+03,1.033148880950505600e+03
1.180000000000000000e+03,1.029211280527583767e+03
1.181000000000000000e+03,1.025239028233685303e+03
1.182000000000000000e+03,1.021239465557865401e+03
1.183000000000000000e+03,1.017212503136657688e+03
1.184000000000000000e+03,1.013158049234520490e+03
1.185000000000000000e+03,1.009076009873886278e+03
1.186000000000000000e+03,1.004966288964728733e+03
1.187000000000000000e+03,1.000836216783558029e+03
1.188000000000000000e+03,9.966856934005381845e+02
1.189000000000000000e+03,9.925146171559210870e+02
1.190000000000000000e+03,9.883154564342743242e+02
1.191000000000000000e+03,9.841103915382390142e+02
1.192000000000000000e+03,9.798844596565885467e+02
1.193000000000000000e+03,9.756449817841208869e+02
1.194000000000000000e+03,9.713992777862034700e+02
1.195000000000000000e+03,9.671398098108123804e+02
1.196000000000000000e+03,9.628664674489280060e+02
1.197000000000000000e+03,9.585865678411945510e+02
1.198000000000000000e+03,9.543074274312588159e+02
1.199000000000000000e+03,9.500215053657483395e+02
1.200000000000000000e+03,9.457286886423713668e+02
1.201000000000000000e+03,9.414362246297677075e+02
1.202000000000000000e+03,9.371436617350233291e+02
1.203000000000000000e+03,9.328504805651965626e+02
1.204000000000000000e+03,9.285635899371656024e+02
1.205000000000000000e+03,9.242750419092914171e+02
1.206000000000000000e+03,9.199917452621684788e+02
1.207000000000000000e+03,9.157131805251211745e+02
1.208000000000000000e+03,9.114462567516311537e+02
1.209000000000000000e+03,9.071904548916471640e+02
1.210000000000000000e+03,9.029378278624842551e+02
1.211000000000000000e+03,8.986952856688074007e+02
1.212000000000000000e+03,8.944697387699252431e+02
1.213000000000000000e+03,8.902532414459044503e+02
1.214000000000000000e+03,8.860527052642595436e+02
1.215000000000000000e+03,8.818750424444746159e+02
1.216000000000000000e+03,8.777048808718791406e+02
1.217000000000000000e+03,8.735565626138779862e+02
1.218000000000000000e+03,8.694295738830531945e+02
1.219000000000000000e+03,8.653234018026383865e+02
1.220000000000000000e+03,8.612301061218539644e+02
1.221000000000000000e+03,8.571714610335940279e+02
1.222000000000000000e+03,8.531246717394310508e+02
1.223000000000000000e+03,8.491115147213957925e+02
1.224000000000000000e+03,8.451166259594692747e+02
1.225000000000000000e+03,8.411543561557069779e+02
1.226000000000000000e+03,8.372167723561476578e+02
1.227000000000000000e+03,8.333107997776263574e+02
1.228000000000000000e+03,8.294359368346043766e+02
1.229000000000000000e+03,8.255991119193380428e+02
1.230000000000000000e+03,8.217923984329461291e+02
1.231000000000000000e+03,8.180152999201496868e+02
1.232000000000000000e+03,8.142747501554391647e+02
1.233000000000000000e+03,8.105776848811422042e+02
1.234000000000000000e+03,8.069087568470908991e+02
1.235000000000000000e+03,8.032823343548114963e+02
1.236000000000000000e+03,7.996905029001308094e+02
1.237000000000000000e+03,7.961402070205721202e+02
1.238000000000000000e+03,7.926309653423845702e+02
1.239000000000000000e+03,7.891622990300320453e+02
1.240000000000000000e+03,7.857337318866880196e+02
1.241000000000000000e+03,7.823522188060211420e+02
1.242000000000000000e+03,7.790172891740296564e+02
1.243000000000000000e+03,7.757210469719190087e+02
1.244000000000000000e+03,7.724704559300024584e+02
1.245000000000000000e+03,7.692650545800881901e+02
1.246000000000000000e+03,7.661118130588087070e+02
1.247000000000000000e+03,7.630028481590862839e+02
1.248000000000000000e+03,7.599451368324243958e+02
1.249000000000000000e+03,7.569308028879588619e+02
1.250000000000000000e+03,7.539742588422014933e+02
1.251000000000000000e+03,7.510601942241021334e+02
1.252000000000000000e+03,7.481955341018093577e+02
1.253000000000000000e+03,7.453871941432770427e+02
1.254000000000000000e+03,7.426272373447117161e+02
1.255000000000000000e+03,7.399225875176230147e+02
1.256000000000000000e+03,7.372727443207605802e+02
1.257000000000000000e+03,7.346772116894189821e+02
1.258000000000000000e+03,7.321354979106157543e+02
1.259000000000000000e+03,7.296396873439108504e+02
1.260000000000000000e+03,7.272115822394085853e+02
1.261000000000000000e+03,7.248284192975006590e+02
1.262000000000000000e+03,7.225045815791867199e+02
1.263000000000000000e+03,7.202396001070774219e+02
1.264000000000000000e+03,7.180255822634628657e+02
1.265000000000000000e+03,7.158694968838536852e+02
1.266000000000000000e+03,7.137634608936783707e+02
1.267000000000000000e+03,7.117218810920953729e+02
1.268000000000000000e+03,7.097368840779083712e+02
1.269000000000000000e+03,7.078080296728459189e+02
1.270000000000000000e+03,7.059348825884942471e+02
1.271000000000000000e+03,7.041170124384501605e+02
1.272000000000000000e+03,7.023614220957792895e+02
1.273000000000000000e+03,7.006602626446494924e+02
1.274000000000000000e+03,6.990123755937453325e+02
1.275000000000000000e+03,6.974247785394768471e+02
1.276000000000000000e+03,6.958948371141837015e+02
1.277000000000000000e+03,6.944221503311857759e+02
1.278000000000000000e+03,6.930063220604162098e+02
1.279000000000000000e+03,6.916469610054232362e+02
1.280000000000000000e+03,6.903444235119279710e+02
1.281000000000000000e+03,6.890983278680996591e+02
1.282000000000000000e+03,6.879082971069589121e+02
1.283000000000000000e+03,6.867739589710823793e+02
1.284000000000000000e+03,6.856949458749095356e+02
1.285000000000000000e+03,6.846716376999571594e+02
1.286000000000000000e+03,6.837029332480938137e+02
1.287000000000000000e+03,6.827892215384300698e+02
1.288000000000000000e+03,6.819294104227201387e+02
1.289000000000000000e+03,6.811231550449207361e+02
1.290000000000000000e+03,6.803716006299383707e+02
1.291000000000000000e+03,6.796729254266929274e+02
1.292000000000000000e+03,6.790267976712052587e+02
1.293000000000000000e+03,6.784328898694369627e+02
1.294000000000000000e+03,6.778916215853613494e+02
1.295000000000000000e+03,6.774004452192317558e+02
1.296000000000000000e+03,6.769605314767228492e+02
1.297000000000000000e+03,6.765700838082918835e+02
1.298000000000000000e+03,6.762295382097480569e+02
1.299000000000000000e+03,6.759371061684104234e+02
1.300000000000000000e+03,6.756924887955467511e+02
1.301000000000000000e+03,6.754954375432354254e+02
1.302000000000000000e+03,6.753451506144198220e+02
1.303000000000000000e+03,6.752408764729821087e+02
1.304000000000000000e+03,6.751818673769759016e+02
1.305000000000000000e+03,6.751696078465695336e+02
1.306000000000000000e+03,6.752011291127470258e+02
1.307000000000000000e+03,6.752771802674980108e+02
1.308000000000000000e+03,6.753970283844599862e+02
1.309000000000000000e+03,6.755599441555765452e+02
1.310000000000000000e+03,6.757644590233460349e+02
1.311000000000000000e+03,6.760113364887151874e+02
1.312000000000000000e+03,6.762991150690859286e+02
1.313000000000000000e+03,6.766270796067585707e+02
1.314000000000000000e+03,6.769945184022525382e+02
1.315000000000000000e+03,6.774007231824565451e+02
1.316000000000000000e+03,6.778449890683808690e+02
1.317000000000000000e+03,6.783266145422963973e+02
1.318000000000000000e+03,6.788449014140470581e+02
1.319000000000000000e+03,6.793991547863146252e+02
1.320000000000000000e+03,6.799879401835910357e+02
1.321000000000000000e+03,6.806113120197652506e+02
1.322000000000000000e+03,6.812685850538582599e+02
1.323000000000000000e+03,6.819575915138982509e+02
1.324000000000000000e+03,6.826783952288299133e+02
1.325000000000000000e+03,6.834295774078664181e+02
1.326000000000000000e+03,6.842104650975511504e+02
1.327000000000000000e+03,6.850203882960569217e+02
1.328000000000000000e+03,6.858579370646690450e+02
1.329000000000000000e+03,6.867217043063567417e+02
1.330000000000000000e+03,6.876117713762915855e+02
1.331000000000000000e+03,6.885267366790229744e+02
1.332000000000000000e+03,6.894644584375059821e+02
1.333000000000000000e+03,6.904257687988858834e+02
1.334000000000000000e+03,6.914085310815688672e+02
1.335000000000000000e+03,6.924113538742047922e+02
1.336000000000000000e+03,6.934343337911512890e+02
1.337000000000000000e+03,6.944753412143904825e+02
1.338000000000000000e+03,6.955344772173594947e+02
1.339000000000000000e+03,6.966096164651841036e+02
1.340000000000000000e+03,6.976993784619472763e+02
1.341000000000000000e+03,6.988038702897716803e+02
1.342000000000000000e+03,6.999209723347630643e+02
1.343000000000000000e+03,7.010500523603599277e+02
1.344000000000000000e+03,7.021889940627743272e+02
1.345000000000000000e+03,7.033379111391524248e+02
1.346000000000000000e+03,7.044946901681493046e+02
1.347000000000000000e+03,7.056587046736780167e+02
1.348000000000000000e+03,7.068278436715530688e+02
1.349000000000000000e+03,7.080022257297152919e+02
1.350000000000000000e+03,7.091797418417791050e+02
1.351000000000000000e+03,7.103598242608304645e+02
1.352000000000000000e+03,7.115413822043824439e+02
1.353000000000000000e+03,7.127256087471317869e+02
1.354000000000000000e+03,7.139040405651032870e+02
1.355000000000000000e+03,7.150875283821975472e+02
1.356000000000000000e+03,7.162690950996878883e+02
1.357000000000000000e+03,7.174491920682494310e+02
1.358000000000000000e+03,7.186282706195851233e+02
1.359000000000000000e+03,7.197993535989966176e+02
1.360000000000000000e+03,7.209628919498979940e+02
1.361000000000000000e+03,7.221193362490062100e+02
1.362000000000000000e+03,7.232765649436827289e+02
1.363000000000000000e+03,7.244201708398886694e+02
1.364000000000000000e+03,7.255580310947007092e+02
1.365000000000000000e+03,7.266905937085720097e+02
1.366000000000000000e+03,7.278034490707534587e+02
1.367000000000000000e+03,7.289118999590265275e+02
1.368000000000000000e+03,7.300089629888791478e+02
1.369000000000000000e+03,7.310876535679897188e+02
1.370000000000000000e+03,7.321632708536102427e+02
1.371000000000000000e+03,7.332139708601795292e+02
1.372000000000000000e+03,7.342550498744674314e+02
1.373000000000000000e+03,7.352795175692889416e+02
1.374000000000000000e+03,7.362878103233044840e+02
1.375000000000000000e+03,7.372729344424041074e+02
1.376000000000000000e+03,7.382427511354039780e+02
1.377000000000000000e+03,7.391976913912666305e+02
1.378000000000000000e+03,7.401307559100380331e+02
1.379000000000000000e+03,7.410423717371766088e+02
1.380000000000000000e+03,7.419255354996880669e+02
1.381000000000000000e+03,7.427955267464564031e+02
1.382000000000000000e+03,7.436379094384110431e+02
1.383000000000000000e+03,7.444531019943933643e+02
1.384000000000000000e+03,7.452415205373356457e+02
1.385000000000000000e+03,7.460110071933522704e+02
1.386000000000000000e+03,7.467545449918329723e+02
1.387000000000000000e+03,7.474651145186243184e+02
1.388000000000000000e+03,7.481505505708817054e+02
1.389000000000000000e+03,7.488038287119147753e+02
1.390000000000000000e+03,7.494327786293553118e+02
1.391000000000000000e+03,7.500303706924726157e+02
1.392000000000000000e+03,7.505970009622093357e+02
1.393000000000000000e+03,7.511404911512711351e+02
1.394000000000000000e+03,7.516463751838545022e+02
1.395000000000000000e+03,7.521150409080993313e+02
1.396000000000000000e+03,7.525543017073672445e+02
1.397000000000000000e+03,7.529645397614514195e+02
1.398000000000000000e+03,7.533312776580821719e+02
1.399000000000000000e+03,7.536697484561078682e+02
1.400000000000000000e+03,7.539654688449896867e+02
1.401000000000000000e+03,7.542336782665040573e+02
1.402000000000000000e+03,7.544599491490594119e+02
1.403000000000000000e+03,7.546521482443830564e+02
1.404000000000000000e+03,7.548107108279489239e+02
1.405000000000000000e+03,7.549286406583703410e+02
1.406000000000000000e+03,7.550063666367431097e+02
1.407000000000000000e+03,7.550443144146822760e+02
1.408000000000000000e+03,7.550503347023162632e+02
1.409000000000000000e+03,7.550099898245105123e+02
1.410000000000000000e+03,7.549385521293661441e+02
1.411000000000000000e+03,7.548215771425510638e+02
1.412000000000000000e+03,7.546669019750349889e+02
1.413000000000000000e+03,7.544675035275673736e+02
1.414000000000000000e+03,7.542312118472493694e+02
1.415000000000000000e+03,7.539509966820645559e+02
1.416000000000000000e+03,7.536346808374927377e+02
1.417000000000000000e+03,7.532752267313476295e+02
1.418000000000000000e+03,7.528804497509833027e+02
1.419000000000000000e+03,7.524433048090269267e+02
1.420000000000000000e+03,7.519641713515512720e+02
1.421000000000000000e+03,7.514434249661084095e+02
1.422000000000000000e+03,7.508814373410473308e+02
1.423000000000000000e+03,7.502860045762970458e+02
1.424000000000000000e+03,7.496426337442958356e+02
1.425000000000000000e+03,7.489591129549962716e+02
1.426000000000000000e+03,7.482357979201306080e+02
1.427000000000000000e+03,7.474656119204142897e+02
1.428000000000000000e+03,7.466563308256132814e+02
1.429000000000000000e+03,7.458082980153985773e+02
1.430000000000000000e+03,7.449218527036513251e+02
1.431000000000000000e+03,7.439899015648780960e+02
1.432000000000000000e+03,7.430202037643870199e+02
1.433000000000000000e+03,7.420056575396124572e+02
1.434000000000000000e+03,7.409540135864710919e+02
1.435000000000000000e+03,7.398581616468662787e+02
1.436000000000000000e+03,7.387258439014467513e+02
1.437000000000000000e+03,7.375499415637123093e+02
1.438000000000000000e+03,7.363307599292966188e+02
1.439000000000000000e+03,7.350760283779897009e+02
1.440000000000000000e+03,7.337860436788025709e+02
1.441000000000000000e+03,7.324536699991055002e+02
1.442000000000000000e+03,7.310791956178611599e+02
1.443000000000000000e+03,7.296629045917062513e+02
1.444000000000000000e+03,7.282125051251179002e+02
1.445000000000000000e+03,7.267208445431391510e+02
1.446000000000000000e+03,7.251881943691199695e+02
1.447000000000000000e+03,7.236222503551681484e+02
1.448000000000000000e+03,7.220158474652344012e+02
1.449000000000000000e+03,7.203692449630005967e+02
1.450000000000000000e+03,7.186901264522175552e+02
1.451000000000000000e+03,7.169787074698713241e+02
1.452000000000000000e+03,7.152276282832866627e+02
1.453000000000000000e+03,7.134369178891480487e+02
1.454000000000000000e+03,7.116140298151821071e+02
1.455000000000000000e+03,7.097589854741116824e+02
1.456000000000000000e+03,7.078718025707355537e+02
1.457000000000000000e+03,7.059524951609670325e+02
1.458000000000000000e+03,7.039936453626586399e+02
1.459000000000000000e+03,7.020026884692849762e+02
1.460000000000000000e+03,6.999796279638060241e+02
1.461000000000000000e+03,6.979244639350272337e+02
1.462000000000000000e+03,6.958371931450236616e+02
1.463000000000000000e+03,6.937178090976991598e+02
1.464000000000000000e+03,6.915663021082982596e+02
1.465000000000000000e+03,6.893826593736923769e+02
1.466000000000000000e+03,6.871742933935221345e+02
1.467000000000000000e+03,6.849337569907734178e+02
1.468000000000000000e+03,6.826684567843774403e+02
1.469000000000000000e+03,6.803709398599320366e+02
1.470000000000000000e+03,6.780411788921442167e+02
1.471000000000000000e+03,6.756940005666112938e+02
1.472000000000000000e+03,6.733145155495606105e+02
1.473000000000000000e+03,6.709026886601800470e+02
1.474000000000000000e+03,6.684733389409373103e+02
1.475000000000000000e+03,6.660115696257893205e+02
1.476000000000000000e+03,6.635321950112032710e+02
1.477000000000000000e+03,6.610277420726666833e+02
1.478000000000000000e+03,6.584981639331309680e+02
1.479000000000000000e+03,6.559508399295935988e+02
1.480000000000000000e+03,6.533782906280367797e+02
1.481000000000000000e+03,6.507878912892045946e+02
1.482000000000000000e+03,6.481721585314603544e+02
1.483000000000000000e+03,6.455384637947330475e+02
1.484000000000000000e+03,6.428941767020671705e+02
1.485000000000000000e+03,6.402243800700597376e+02
1.486000000000000000e+03,6.375438684209707390e+02
1.487000000000000000e+03,6.348377212403109979e+02
1.488000000000000000e+03,6.321207298377181587e+02
1.489000000000000000e+03,6.293928273036891596e+02
1.490000000000000000e+03,6.266428027423747835e+02
1.491000000000000000e+03,6.238817289048943167e+02
1.492000000000000000e+03,6.211080489999665133e+02
1.493000000000000000e+03,6.183224334509251321e+02
1.494000000000000000e+03,6.155248086119518121e+02
1.495000000000000000e+03,6.127165853294022781e+02
1.496000000000000000e+03,6.098984304930153257e+02
1.497000000000000000e+03,6.070717527623834258e+02
1.498000000000000000e+03,6.042364741185532466e+02
1.499000000000000000e+03,6.013940012611607244e+02
1.500000000000000000e+03,5.985449971608612714e+02
1.501000000000000000e+03,5.956900787896222482e+02
1.502000000000000000e+03,5.928311673610866137e+02
1.503000000000000000e+03,5.899671668684105725e+02
1.504000000000000000e+03,5.870992091526629792e+02
1.505000000000000000e+03,5.842284254591177159e+02
1.506000000000000000e+03,5.813544608296036813e+02
1.507000000000000000e+03,5.784777026710885366e+02
1.508000000000000000e+03,5.755992808203551476e+02
1.509000000000000000e+03,5.727195819398509684e+02
1.510000000000000000e+03,5.698389924198775134e+02
1.511000000000000000e+03,5.669578984470531395e+02
1.512000000000000000e+03,5.640789145791716237e+02
1.513000000000000000e+03,5.612009411361163984e+02
1.514000000000000000e+03,5.583258497875307285e+02
1.515000000000000000e+03,5.554547694514565137e+02
1.516000000000000000e+03,5.525873435343687561e+02
1.517000000000000000e+03,5.497247013475932818e+02
1.518000000000000000e+03,5.468679725147874251e+02
1.519000000000000000e+03,5.440168013805754299e+02
1.520000000000000000e+03,5.411723184304173628e+02
1.521000000000000000e+03,5.383349118663076069e+02
1.522000000000000000e+03,5.355049705234866906e+02
1.523000000000000000e+03,5.326828839529405286e+02
1.524000000000000000e+03,5.298697853396256505e+02
1.525000000000000000e+03,5.270660659162059574e+02
1.526000000000000000e+03,5.242728607173418141e+02
1.527000000000000000e+03,5.214898201591803399e+02
1.528000000000000000e+03,5.187180814641985762e+02
1.529000000000000000e+03,5.159587830759337521e+02
1.530000000000000000e+03,5.132115790735967948e+02
1.531000000000000000e+03,5.104776105965632951e+02
1.532000000000000000e+03,5.077565345882362067e+02
1.533000000000000000e+03,5.050502380545428878e+02
1.534000000000000000e+03,5.023583811364080702e+02
1.535000000000000000e+03,4.996813685315638054e+02
1.536000000000000000e+03,4.970203495751895844e+02
1.537000000000000000e+03,4.943742469792219367e+02
1.538000000000000000e+03,4.917456995905815234e+02
1.539000000000000000e+03,4.891343769524393110e+02
1.540000000000000000e+03,4.865406935541512894e+02
1.541000000000000000e+03,4.839650660692237238e+02
1.542000000000000000e+03,4.814093990963957594e+02
1.543000000000000000e+03,4.788726282184434240e+02
1.544000000000000000e+03,4.763566627491318286e+02
1.545000000000000000e+03,4.738604431174609317e+02
1.546000000000000000e+03,4.713858836099016685e+02
1.547000000000000000e+03,4.689334154197852627e+02
1.548000000000000000e+03,4.665019867042657893e+02
1.549000000000000000e+03,4.640935196487873213e+02
1.550000000000000000e+03,4.617077106735271741e+02
1.551000000000000000e+03,4.593449885181770469e+02
1.552000000000000000e+03,4.570057315404412748e+02
1.553000000000000000e+03,4.546910505069261035e+02
1.554000000000000000e+03,4.523998305977146970e+02
1.555000000000000000e+03,4.501331884541983754e+02
1.556000000000000000e+03,4.478915008738689494e+02
1.557000000000000000e+03,4.456751476774712728e+02
1.558000000000000000e+03,4.434845117384082869e+02
1.559000000000000000e+03,4.413199790094705008e+02
1.560000000000000000e+03,4.391811957119227827e+02
1.561000000000000000e+03,4.370685540271234686e+02
1.562000000000000000e+03,4.349831921156249450e+02
1.563000000000000000e+03,4.329240227937967234e+02
1.564000000000000000e+03,4.308929333934417514e+02
1.565000000000000000e+03,4.288888430938588954e+02
1.566000000000000000e+03,4.269129027772126506e+02
1.567000000000000000e+03,4.249640380266251896e+02
1.568000000000000000e+03,4.230434061427369556e+02
1.569000000000000000e+03,4.211514248083094571e+02
1.570000000000000000e+03,4.192870292563238763e+02
1.571000000000000000e+03,4.174521292818031384e+02
1.572000000000000000e+03,4.156449237269395098e+02
1.573000000000000000e+03,4.138665859954810458e+02
1.574000000000000000e+03,4.121175498757076525e+02
1.575000000000000000e+03,4.103975095375977844e+02
1.576000000000000000e+03,4.087061623642103427e+02
1.577000000000000000e+03,4.070446946174029108e+02
1.578000000000000000e+03,4.054128100928240883e+02
1.579000000000000000e+03,4.038109586196187593e+02
1.580000000000000000e+03,4.022381075496205654e+02
1.581000000000000000e+03,4.006954559264808040e+02
1.582000000000000000e+03,3.991827203043692407e+02
1.583000000000000000e+03,3.976996204117529032e+02
1.584000000000000000e+03,3.962458791450974331e+02
1.585000000000000000e+03,3.948212225626010650e+02
1.586000000000000000e+03,3.934268655480616417e+02
1.587000000000000000e+03,3.920617976296913412e+02
1.588000000000000000e+03,3.907257543143070393e+02
1.589000000000000000e+03,3.894192170815907161e+02
1.590000000000000000e+03,3.881419277084732471e+02
1.591000000000000000e+03,3.868936310987653542e+02
1.592000000000000000e+03,3.856748181129414093e+02
1.593000000000000000e+03,3.844844970579514438e+02
1.594000000000000000e+03,3.833231650222967914e+02
1.595000000000000000e+03,3.821905793659724395e+02
1.596000000000000000e+03,3.810857577154660589e+02
1.597000000000000000e+03,3.800099492987717440e+02
1.598000000000000000e+03,3.789621779299909008e+02
1.599000000000000000e+03,3.779414705089093900e+02
1.600000000000000000e+03,3.769498283552575231e+02
1.601000000000000000e+03,3.759848240089986575e+02
1.602000000000000000e+03,3.750471050442083083e+02
1.603000000000000000e+03,3.741366044159962598e+02
1.604000000000000000e+03,3.732532581304409405e+02
1.605000000000000000e+03,3.723970052354225118e+02
1.606000000000000000e+03,3.715670449754120455e+02
1.607000000000000000e+03,3.707640652852173275e+02
1.608000000000000000e+03,3.699872714372871769e+02
1.609000000000000000e+03,3.692366145327999334e+02
1.610000000000000000e+03,3.685120486511412423e+02
1.611000000000000000e+03,3.678135308327752000e+02
1.612000000000000000e+03,3.671410210603702353e+02
1.613000000000000000e+03,3.664937394030443443e+02
1.614000000000000000e+03,3.658716516637251743e+02
1.615000000000000000e+03,3.652747265193763724e+02
1.616000000000000000e+03,3.647029354941022348e+02
1.617000000000000000e+03,3.641555100949971120e+02
1.618000000000000000e+03,3.636324274507684891e+02
1.619000000000000000e+03,3.631329246078963138e+02
1.620000000000000000e+03,3.626569841644775352e+02
1.621000000000000000e+03,3.622045913965398540e+02
1.622000000000000000e+03,3.617749913818718142e+02
1.623000000000000000e+03,3.613681746264286971e+02
1.624000000000000000e+03,3.609833913481338641e+02
1.625000000000000000e+03,3.606206370982874887e+02
1.626000000000000000e+03,3.602799098754265970e+02
1.627000000000000000e+03,3.599597244017244861e+02
1.628000000000000000e+03,3.596608262421752897e+02
1.629000000000000000e+03,3.593824775712012638e+02
1.630000000000000000e+03,3.591239427821802224e+02
1.631000000000000000e+03,3.588852312597790046e+02
1.632000000000000000e+03,3.586656116451405865e+02
1.633000000000000000e+03,3.584643546041833702e+02
1.634000000000000000e+03,3.582822184290823770e+02
1.635000000000000000e+03,3.581177347928607446e+02
1.636000000000000000e+03,3.579701800176316056e+02
1.637000000000000000e+03,3.578403178363357142e+02
1.638000000000000000e+03,3.577266851430547945e+02
1.639000000000000000e+03,3.576293060924621159e+02
1.640000000000000000e+03,3.575474635181248573e+02
1.641000000000000000e+03,3.574804416901303057e+02
1.642000000000000000e+03,3.574282690721094013e+02
1.643000000000000000e+03,3.573902325727578386e+02
1.644000000000000000e+03,3.573663631372074292e+02
1.645000000000000000e+03,3.573552071631991680e+02
1.646000000000000000e+03,3.573567977625330059e+02
1.647000000000000000e+03,3.573704261776171052e+02
1.648000000000000000e+03,3.573953845385603358e+02
1.649000000000000000e+03,3.574317086208723708e+02
1.650000000000000000e+03,3.574779492638285205e+02
1.651000000000000000e+03,3.575341790278279746e+02
1.652000000000000000e+03,3.576006126284629545e+02
1.653000000000000000e+03,3.576752721793481555e+02
1.654000000000000000e+03,3.577598944073457119e+02
1.655000000000000000e+03,3.578525022316696322e+02
1.656000000000000000e+03,3.579526045399487657e+02
1.657000000000000000e+03,3.580611961207353033e+02
1.658000000000000000e+03,3.581770434225866211e+02
1.659000000000000000e+03,3.583003986651591504e+02
1.660000000000000000e+03,3.584300284368904954e+02
1.661000000000000000e+03,3.585661849747288557e+02
1.662000000000000000e+03,3.587076347655354880e+02
1.663000000000000000e+03,3.588553726645916981e+02
1.664000000000000000e+03,3.590081648307053115e+02
1.665000000000000000e+03,3.591655200134241568e+02
1.666000000000000000e+03,3.593269466669470944e+02
1.667000000000000000e+03,3.594926957358638333e+02
1.668000000000000000e+03,3.596622749375396211e+02
1.669000000000000000e+03,3.598344487161999723e+02
1.670000000000000000e+03,3.600094667036602232e+02
1.671000000000000000e+03,3.601868351713807215e+02
1.672000000000000000e+03,3.603660598240000468e+02
1.673000000000000000e+03,3.605466457591071503e+02
1.674000000000000000e+03,3.607288402631879194e+02
1.675000000000000000e+03,3.609114042684958008e+02
1.676000000000000000e+03,3.610945836559913573e+02
1.677000000000000000e+03,3.612778807138670345e+02
1.678000000000000000e+03,3.614615397718209238e+02
1.679000000000000000e+03,3.616435758256650388e+02
1.680000000000000000e+03,3.618242315125289110e+02
1.681000000000000000e+03,3.620044914060698034e+02
1.682000000000000000e+03,3.621816249716540028e+02
1.683000000000000000e+03,3.623566148818749753e+02
1.684000000000000000e+03,3.625289571364546646e+02
1.685000000000000000e+03,3.626981466970561314e+02
1.686000000000000000e+03,3.628636774516156152e+02
1.687000000000000000e+03,3.630250421781357772e+02
1.688000000000000000e+03,3.631824753428669510e+02
1.689000000000000000e+03,3.633354673926866667e+02
1.690000000000000000e+03,3.634827647167251712e+02
1.691000000000000000e+03,3.636245981121951445e+02
1.692000000000000000e+03,3.637611970741710934e+02
1.693000000000000000e+03,3.638905612493799140e+02
1.694000000000000000e+03,3.640144030742725931e+02
1.695000000000000000e+03,3.641299765466160352e+02
1.696000000000000000e+03,3.642389912016543008e+02
1.697000000000000000e+03,3.643401837167315307e+02
1.698000000000000000e+03,3.644322892053055511e+02
1.699000000000000000e+03,3.645162696750209079e+02
1.700000000000000000e+03,3.645915998047265703e+02
1.701000000000000000e+03,3.646577655794947077e+02
1.702000000000000000e+03,3.647143032821119277e+02
1.703000000000000000e+03,3.647615032373370809e+02
1.704000000000000000e+03,3.647989110778169106e+02
1.705000000000000000e+03,3.648268133633474122e+02
1.706000000000000000e+03,3.648440090247802345e+02
1.707000000000000000e+03,3.648507806530154198e+02
1.708000000000000000e+03,3.648466659428857497e+02
1.709000000000000000e+03,3.648326861474139378e+02
1.710000000000000000e+03,3.648068890172370971e+02
1.711000000000000000e+03,3.647702914309419953e+02
1.712000000000000000e+03,3.647216795007630594e+02
1.713000000000000000e+03,3.646613226994950878e+02
1.714000000000000000e+03,3.645894881433248429e+02
1.715000000000000000e+03,3.645056977109606464e+02
1.716000000000000000e+03,3.644102136692858380e+02
1.717000000000000000e+03,3.643018101255116221e+02
1.718000000000000000e+03,3.641807443262993615e+02
1.719000000000000000e+03,3.640480137837143388e+02
1.720000000000000000e+03,3.639016420631958795e+02
1.721000000000000000e+03,3.637433642641411211e+02
1.722000000000000000e+03,3.635719414724420631e+02
1.723000000000000000e+03,3.633868749059055858e+02
1.724000000000000000e+03,3.631898915572480178e+02
1.725000000000000000e+03,3.629790014895942818e+02
1.726000000000000000e+03,3.627544404952225250e+02
1.727000000000000000e+03,3.625171844069826079e+02
1.728000000000000000e+03,3.622659777426486016e+02
1.729000000000000000e+03,3.620010478675287686e+02
1.730000000000000000e+03,3.617226193149638220e+02
1.731000000000000000e+03,3.614301709449269424e+02
1.732000000000000000e+03,3.611239216107766197e+02
1.733000000000000000e+03,3.608033444889670704e+02
1.734000000000000000e+03,3.604686527518842354e+02
1.735000000000000000e+03,3.601193139035565309e+02
1.736000000000000000e+03,3.597570211284247534e+02
1.737000000000000000e+03,3.593804934576662049e+02
1.738000000000000000e+03,3.589899327935771112e+02
1.739000000000000000e+03,3.585855382563792659e+02
1.740000000000000000e+03,3.581675062035791939e+02
1.741000000000000000e+03,3.577360302516952970e+02
1.742000000000000000e+03,3.572905584651826985e+02
1.743000000000000000e+03,3.568312790525013156e+02
1.744000000000000000e+03,3.563576347239873030e+02
1.745000000000000000e+03,3.558712940616073865e+02
1.746000000000000000e+03,3.553702088699682804e+02
1.747000000000000000e+03,3.548552997241240519e+02
1.748000000000000000e+03,3.543274846632466506e+02
1.749000000000000000e+03,3.537847078852967684e+02
