l,Nl
3.128000000000000000e+03,8.634365988445355255e-07
3.129000000000000000e+03,8.643293443402392256e-07
3.130000000000000000e+03,8.652239024464469072e-07
3.131000000000000000e+03,8.661202769101777956e-07
3.132000000000000000e+03,8.670184715436594182e-07
3.133000000000000000e+03,8.679184896861394925e-07
3.134000000000000000e+03,8.688203347352724698e-07
3.135000000000000000e+03,8.697240096161872127e-07
3.136000000000000000e+03,8.706295173043553521e-07
3.137000000000000000e+03,8.715368603033254887e-07
3.138000000000000000e+03,8.724460411606039508e-07
3.139000000000000000e+03,8.733570619493252644e-07
3.140000000000000000e+03,8.742699247831198596e-07
3.141000000000000000e+03,8.751846312975663235e-07
3.142000000000000000e+03,8.761011831657527209e-07
3.143000000000000000e+03,8.770195815792298389e-07
3.144000000000000000e+03,8.779398277635428615e-07
3.145000000000000000e+03,8.788619224602873453e-07
3.146000000000000000e+03,8.797858664427272911e-07
3.147000000000000000e+03,8.807116599982871300e-07
3.148000000000000000e+03,8.816393034444014588e-07
3.149000000000000000e+03,8.825687966098597195e-07
3.150000000000000000e+03,8.835001393524585271e-07
3.151000000000000000e+03,8.844333310406181404e-07
3.152000000000000000e+03,8.853683710712431602e-07
3.153000000000000000e+03,8.863052583485983192e-07
3.154000000000000000e+03,8.872439918065793626e-07
3.155000000000000000e+03,8.881845698845053212e-07
3.156000000000000000e+03,8.891269910523564418e-07
3.157000000000000000e+03,8.900712532828202457e-07
3.158000000000000000e+03,8.910173545805443954e-07
3.159000000000000000e+03,8.919652924536042293e-07
3.160000000000000000e+03,8.929150644400399350e-07
3.161000000000000000e+03,8.938666675836086944e-07
3.162000000000000000e+03,8.948200989582079801e-07
3.163000000000000000e+03,8.957753551458524328e-07
3.164000000000000000e+03,8.967324327571906419e-07
3.165000000000000000e+03,8.976913279150010775e-07
3.166000000000000000e+03,8.986520367686309860e-07
3.167000000000000000e+03,8.996145549858034098e-07
3.168000000000000000e+03,9.005788782596497323e-07
3.169000000000000000e+03,9.015450018069435603e-07
3.170000000000000000e+03,9.025129208689712105e-07
3.171000000000000000e+03,9.034826302160282348e-07
3.172000000000000000e+03,9.044541246447604274e-07
3.173000000000000000e+03,9.054273984839245470e-07
3.174000000000000000e+03,9.064024460919029645e-07
3.175000000000000000e+03,9.073792613613078682e-07
3.176000000000000000e+03,9.083578382187680777e-07
3.177000000000000000e+03,9.093381701292008943e-07
3.178000000000000000e+03,9.103202505942808255e-07
3.179000000000000000e+03,9.113040726575744561e-07
3.180000000000000000e+03,9.122896294043089454e-07
3.181000000000000000e+03,9.132769134651619153e-07
3.182000000000000000e+03,9.142659175185497644e-07
3.183000000000000000e+03,9.152566337906197787e-07
3.184000000000000000e+03,9.162490545634872637e-07
3.185000000000000000e+03,9.172431716700927291e-07
3.186000000000000000e+03,9.182389770051626562e-07
3.187000000000000000e+03,9.192364620202289947e-07
3.188000000000000000e+03,9.202356182337078512e-07
3.189000000000000000e+03,9.212364367256512181e-07
3.190000000000000000e+03,9.222389086491150577e-07
3.191000000000000000e+03,9.232430247261195351e-07
3.192000000000000000e+03,9.242487757555999602e-07
3.193000000000000000e+03,9.252561521114549567e-07
3.194000000000000000e+03,9.262651442528059919e-07
3.195000000000000000e+03,9.272757422182294510e-07
3.196000000000000000e+03,9.282879361391540004e-07
3.197000000000000000e+03,9.293017157328681698e-07
3.198000000000000000e+03,9.303170708174161169e-07
3.199000000000000000e+03,9.313339908013550382e-07
3.200000000000000000e+03,9.323524652049697995e-07
3.201000000000000000e+03,9.333724831432636124e-07
3.202000000000000000e+03,9.343940338543306222e-07
3.203000000000000000e+03,9.354171061775374491e-07
3.204000000000000000e+03,9.364416890848794499e-07
3.205000000000000000e+03,9.374677711599370825e-07
3.206000000000000000e+03,9.384953411251367633e-07
3.207000000000000000e+03,9.395243873270110622e-07
3.208000000000000000e+03,9.405548982582344261e-07
3.209000000000000000e+03,9.415868620471907483e-07
3.210000000000000000e+03,9.426202669772598340e-07
3.211000000000000000e+03,9.436551009765030257e-07
3.212000000000000000e+03,9.446913521390579333e-07
3.213000000000000000e+03,9.457290082144368597e-07
3.214000000000000000e+03,9.467680571265222043e-07
3.215000000000000000e+03,9.478084864660037807e-07
3.216000000000000000e+03,9.488502840080070033e-07
3.217000000000000000e+03,9.498934372023914468e-07
3.218000000000000000e+03,9.509379336955995863e-07
3.219000000000000000e+03,9.519837608166115598e-07
3.220000000000000000e+03,9.530309061017021961e-07
3.221000000000000000e+03,9.540793567798729463e-07
3.222000000000000000e+03,9.551291002977118262e-07
3.223000000000000000e+03,9.561801238045362977e-07
3.224000000000000000e+03,9.572324146788915846e-07
3.225000000000000000e+03,9.582859600135212889e-07
3.226000000000000000e+03,9.593407471427419620e-07
3.227000000000000000e+03,9.603967631246192535e-07
3.228000000000000000e+03,9.614539952717344259e-07
3.229000000000000000e+03,9.625124306307209368e-07
3.230000000000000000e+03,9.635720565175862971e-07
3.231000000000000000e+03,9.646328599916650116e-07
3.232000000000000000e+03,9.656948283948014255e-07
3.233000000000000000e+03,9.667579488238068045e-07
3.234000000000000000e+03,9.678222086707827113e-07
3.235000000000000000e+03,9.688875950941529532e-07
3.236000000000000000e+03,9.699540955588061162e-07
3.237000000000000000e+03,9.710216973088757893e-07
3.238000000000000000e+03,9.720903879024102066e-07
3.239000000000000000e+03,9.731601546891609776e-07
3.240000000000000000e+03,9.742309853426502205e-07
3.241000000000000000e+03,9.753028673375897744e-07
3.242000000000000000e+03,9.763757884844760909e-07
3.243000000000000000e+03,9.774497364031867858e-07
3.244000000000000000e+03,9.785246990639558074e-07
3.245000000000000000e+03,9.796006642566901420e-07
3.246000000000000000e+03,9.806776201348325175e-07
3.247000000000000000e+03,9.817555546839536841e-07
3.248000000000000000e+03,9.828344562647498732e-07
3.249000000000000000e+03,9.839143130852955319e-07
3.250000000000000000e+03,9.849951137382043010e-07
3.251000000000000000e+03,9.860768466761324497e-07
3.252000000000000000e+03,9.871595007446417974e-07
3.253000000000000000e+03,9.882430646626542673e-07
3.254000000000000000e+03,9.893275275494967506e-07
3.255000000000000000e+03,9.904128784100384822e-07
3.256000000000000000e+03,9.914991066562968942e-07
3.257000000000000000e+03,9.925862015990018541e-07
3.258000000000000000e+03,9.936741529653013552e-07
3.259000000000000000e+03,9.947629503931438334e-07
3.260000000000000000e+03,9.958525839471625249e-07
3.261000000000000000e+03,9.969430436144841869e-07
3.262000000000000000e+03,9.980343198198070792e-07
3.263000000000000000e+03,9.991264029218595716e-07
3.264000000000000000e+03,1.000219283726845469e-06
3.265000000000000000e+03,1.001312952984736601e-06
3.266000000000000000e+03,1.002407401902571187e-06
3.267000000000000000e+03,1.003502621641529504e-06
3.268000000000000000e+03,1.004598603827704076e-06
3.269000000000000000e+03,1.005695340050249167e-06
3.270000000000000000e+03,1.006792822373184767e-06
3.271000000000000000e+03,1.007891042831747843e-06
3.272000000000000000e+03,1.008989993945311863e-06
3.273000000000000000e+03,1.010089668212055202e-06
3.274000000000000000e+03,1.011190058624931475e-06
3.275000000000000000e+03,1.012291158162738044e-06
3.276000000000000000e+03,1.013392960308817401e-06
3.277000000000000000e+03,1.014495458538952479e-06
3.278000000000000000e+03,1.015598646842906018e-06
3.279000000000000000e+03,1.016702519207539031e-06
3.280000000000000000e+03,1.017807070144512548e-06
3.281000000000000000e+03,1.018912294164463748e-06
3.282000000000000000e+03,1.020018186312635925e-06
3.283000000000000000e+03,1.021124741636596631e-06
3.284000000000000000e+03,1.022231955728032349e-06
3.285000000000000000e+03,1.023339824182822586e-06
3.286000000000000000e+03,1.024448343150209027e-06
3.287000000000000000e+03,1.025557508787948792e-06
3.288000000000000000e+03,1.026667317812977540e-06
3.289000000000000000e+03,1.027777766957578110e-06
3.290000000000000000e+03,1.028888853518903308e-06
3.291000000000000000e+03,1.030000574814368024e-06
3.292000000000000000e+03,1.031112928731415339e-06
3.293000000000000000e+03,1.032225913180398453e-06
3.294000000000000000e+03,1.033339526644639019e-06
3.295000000000000000e+03,1.034453767635020503e-06
3.296000000000000000e+03,1.035568635233754120e-06
3.297000000000000000e+03,1.036684128557530408e-06
3.298000000000000000e+03,1.037800247289975785e-06
3.299000000000000000e+03,1.038916991155666688e-06
3.300000000000000000e+03,1.040034360446191032e-06
3.301000000000000000e+03,1.041152355498901501e-06
3.302000000000000000e+03,1.042270977218022494e-06
3.303000000000000000e+03,1.043390226557576114e-06
3.304000000000000000e+03,1.044510105038329125e-06
3.305000000000000000e+03,1.045630614236046990e-06
3.306000000000000000e+03,1.046751756289570273e-06
3.307000000000000000e+03,1.047873533396626543e-06
3.308000000000000000e+03,1.048995948314169763e-06
3.309000000000000000e+03,1.050119003859574242e-06
3.310000000000000000e+03,1.051242703403300120e-06
3.311000000000000000e+03,1.052367050378096859e-06
3.312000000000000000e+03,1.053492048763826687e-06
3.313000000000000000e+03,1.054617702602543536e-06
3.314000000000000000e+03,1.055744016478791209e-06
3.315000000000000000e+03,1.056870995037996968e-06
3.316000000000000000e+03,1.057998643463795562e-06
3.317000000000000000e+03,1.059126967000203120e-06
3.318000000000000000e+03,1.060255971423555532e-06
3.319000000000000000e+03,1.061385662568351475e-06
3.320000000000000000e+03,1.062516046798067632e-06
3.321000000000000000e+03,1.063647130529403788e-06
3.322000000000000000e+03,1.064778920703982565e-06
3.323000000000000000e+03,1.065911424311711696e-06
3.324000000000000000e+03,1.067044648863152279e-06
3.325000000000000000e+03,1.068178601911674459e-06
3.326000000000000000e+03,1.069313291524998337e-06
3.327000000000000000e+03,1.070448725807623456e-06
3.328000000000000000e+03,1.071584913372808898e-06
3.329000000000000000e+03,1.072721862862124127e-06
3.330000000000000000e+03,1.073859583418481529e-06
3.331000000000000000e+03,1.074998084206777805e-06
3.332000000000000000e+03,1.076137374884882406e-06
3.333000000000000000e+03,1.077277465121410670e-06
3.334000000000000000e+03,1.078418365072282764e-06
3.335000000000000000e+03,1.079560084895911249e-06
3.336000000000000000e+03,1.080702635227975965e-06
3.337000000000000000e+03,1.081846026699111825e-06
3.338000000000000000e+03,1.082990270406971073e-06
3.339000000000000000e+03,1.084135377436943459e-06
3.340000000000000000e+03,1.085281359330535597e-06
3.341000000000000000e+03,1.086428227609894317e-06
3.342000000000000000e+03,1.087575994238018934e-06
3.343000000000000000e+03,1.088724671153378689e-06
3.344000000000000000e+03,1.089874270719450074e-06
3.345000000000000000e+03,1.091024805268925230e-06
3.346000000000000000e+03,1.092176287542632342e-06
3.347000000000000000e+03,1.093328730242220515e-06
3.348000000000000000e+03,1.094482146463223572e-06
3.349000000000000000e+03,1.095636549252418847e-06
3.350000000000000000e+03,1.096791952036941704e-06
3.351000000000000000e+03,1.097948368184442288e-06
3.352000000000000000e+03,1.099105811427811352e-06
3.353000000000000000e+03,1.100264295430711644e-06
3.354000000000000000e+03,1.101423834206158724e-06
3.355000000000000000e+03,1.102584441688351946e-06
3.356000000000000000e+03,1.103746132144261746e-06
3.357000000000000000e+03,1.104908919750520592e-06
3.358000000000000000e+03,1.106072818999341497e-06
3.359000000000000000e+03,1.107237844281893645e-06
3.360000000000000000e+03,1.108404010287210013e-06
3.361000000000000000e+03,1.109571331590694956e-06
3.362000000000000000e+03,1.110739823049238183e-06
3.363000000000000000e+03,1.111909499390628028e-06
3.364000000000000000e+03,1.113080375610041648e-06
3.365000000000000000e+03,1.114252466560124690e-06
3.366000000000000000e+03,1.115425787340235341e-06
3.367000000000000000e+03,1.116600352898100603e-06
3.368000000000000000e+03,1.117776178406371786e-06
3.369000000000000000e+03,1.118953278877058283e-06
3.370000000000000000e+03,1.120131669523999441e-06
3.371000000000000000e+03,1.121311365393778419e-06
3.372000000000000000e+03,1.122492381710553330e-06
3.373000000000000000e+03,1.123674733524019334e-06
3.374000000000000000e+03,1.124858436038086433e-06
3.375000000000000000e+03,1.126043504273052024e-06
3.376000000000000000e+03,1.127229953382041192e-06
3.377000000000000000e+03,1.128417798324542839e-06
3.378000000000000000e+03,1.129607054168257505e-06
3.379000000000000000e+03,1.130797735778584615e-06
3.380000000000000000e+03,1.131989858102991770e-06
3.381000000000000000e+03,1.133183435878432835e-06
3.382000000000000000e+03,1.134378483898584723e-06
3.383000000000000000e+03,1.135575016736604819e-06
3.384000000000000000e+03,1.136773048999049447e-06
3.385000000000000000e+03,1.137972595063187131e-06
3.386000000000000000e+03,1.139173669319161086e-06
3.387000000000000000e+03,1.140376285915380004e-06
3.388000000000000000e+03,1.141580458994119639e-06
3.389000000000000000e+03,1.142786202443725004e-06
3.390000000000000000e+03,1.143993530126351914e-06
3.391000000000000000e+03,1.145202455641875608e-06
3.392000000000000000e+03,1.146412992537560415e-06
3.393000000000000000e+03,1.147625154093730982e-06
3.394000000000000000e+03,1.148838953512686037e-06
3.395000000000000000e+03,1.150054403723130968e-06
3.396000000000000000e+03,1.151271517550079087e-06
3.397000000000000000e+03,1.152490307539908191e-06
3.398000000000000000e+03,1.153710786109274044e-06
3.399000000000000000e+03,1.154932965389868925e-06
3.400000000000000000e+03,1.156156857361226020e-06
3.401000000000000000e+03,1.157382473708894978e-06
3.402000000000000000e+03,1.158609825943255861e-06
3.403000000000000000e+03,1.159838925276659972e-06
3.404000000000000000e+03,1.161069782719042097e-06
3.405000000000000000e+03,1.162302408978256269e-06
3.406000000000000000e+03,1.163536814538968850e-06
3.407000000000000000e+03,1.164773009575921500e-06
3.408000000000000000e+03,1.166011004020408662e-06
3.409000000000000000e+03,1.167250807484271807e-06
3.410000000000000000e+03,1.168492429320766586e-06
3.411000000000000000e+03,1.169735878553009091e-06
3.412000000000000000e+03,1.170981163924510049e-06
3.413000000000000000e+03,1.172228293843490878e-06
3.414000000000000000e+03,1.173477276415416524e-06
3.415000000000000000e+03,1.174728119405551531e-06
3.416000000000000000e+03,1.175980830254079992e-06
3.417000000000000000e+03,1.177235416052221560e-06
3.418000000000000000e+03,1.178491883550399588e-06
3.419000000000000000e+03,1.179750239139702129e-06
3.420000000000000000e+03,1.181010488857868757e-06
3.421000000000000000e+03,1.182272638374058589e-06
3.422000000000000000e+03,1.183536692989433466e-06
3.423000000000000000e+03,1.184802657631941713e-06
3.424000000000000000e+03,1.186070536846597590e-06
3.425000000000000000e+03,1.187340334798416257e-06
3.426000000000000000e+03,1.188612055256790258e-06
3.427000000000000000e+03,1.189885701605977262e-06
3.428000000000000000e+03,1.191161276818665235e-06
3.429000000000000000e+03,1.192438783480324838e-06
3.430000000000000000e+03,1.193718223752190070e-06
3.431000000000000000e+03,1.194999599401126555e-06
3.432000000000000000e+03,1.196282911758546844e-06
3.433000000000000000e+03,1.197568161759205367e-06
3.434000000000000000e+03,1.198855349889972216e-06
3.435000000000000000e+03,1.200144476238500691e-06
3.436000000000000000e+03,1.201435540431910370e-06
3.437000000000000000e+03,1.202728541698208225e-06
3.438000000000000000e+03,1.204023478792230837e-06
3.439000000000000000e+03,1.205320350068978388e-06
3.440000000000000000e+03,1.206619153402332324e-06
3.441000000000000000e+03,1.207919886263377102e-06
3.442000000000000000e+03,1.209222545636550493e-06
3.443000000000000000e+03,1.210527128101975394e-06
3.444000000000000000e+03,1.211833629749423942e-06
3.445000000000000000e+03,1.213142046258703906e-06
3.446000000000000000e+03,1.214452372817098380e-06
3.447000000000000000e+03,1.215764604199135117e-06
3.448000000000000000e+03,1.217078734683673224e-06
3.449000000000000000e+03,1.218394758135064374e-06
3.450000000000000000e+03,1.219712667916502825e-06
3.451000000000000000e+03,1.221032456977971573e-06
3.452000000000000000e+03,1.222354117761971400e-06
3.453000000000000000e+03,1.223677642300835006e-06
3.454000000000000000e+03,1.225003022117398847e-06
3.455000000000000000e+03,1.226330248323897190e-06
3.456000000000000000e+03,1.227659311525569979e-06
3.457000000000000000e+03,1.228990201920343368e-06
3.458000000000000000e+03,1.230322909197131975e-06
3.459000000000000000e+03,1.231657422644963627e-06
3.460000000000000000e+03,1.232993731040537210e-06
3.461000000000000000e+03,1.234331822770576373e-06
3.462000000000000000e+03,1.235671685705505995e-06
3.463000000000000000e+03,1.237013307337706811e-06
3.464000000000000000e+03,1.238356674638885650e-06
3.465000000000000000e+03,1.239701774216378212e-06
3.466000000000000000e+03,1.241048592152257706e-06
3.467000000000000000e+03,1.242397114176982738e-06
3.468000000000000000e+03,1.243747325498515617e-06
3.469000000000000000e+03,1.245099210978727557e-06
3.470000000000000000e+03,1.246452754965896848e-06
3.471000000000000000e+03,1.247807941469545564e-06
3.472000000000000000e+03,1.249164753990926461e-06
3.473000000000000000e+03,1.250523175702714660e-06
3.474000000000000000e+03,1.251883189274093864e-06
3.475000000000000000e+03,1.253244777059835289e-06
3.476000000000000000e+03,1.254607920916051476e-06
3.477000000000000000e+03,1.255972602400983549e-06
3.478000000000000000e+03,1.257338802574240431e-06
3.479000000000000000e+03,1.258706502218466092e-06
3.480000000000000000e+03,1.260075681623227779e-06
3.481000000000000000e+03,1.261446320812159755e-06
3.482000000000000000e+03,1.262818399328867891e-06
3.483000000000000000e+03,1.264191896463312135e-06
3.484000000000000000e+03,1.265566791034934950e-06
3.485000000000000000e+03,1.266943061621862924e-06
3.486000000000000000e+03,1.268320686343342547e-06
3.487000000000000000e+03,1.269699643092239740e-06
3.488000000000000000e+03,1.271079909315469650e-06
3.489000000000000000e+03,1.272461462244610472e-06
3.490000000000000000e+03,1.273844278681986338e-06
3.491000000000000000e+03,1.275228335229439057e-06
3.492000000000000000e+03,1.276613608073336119e-06
3.493000000000000000e+03,1.278000073218719189e-06
3.494000000000000000e+03,1.279387706268377797e-06
3.495000000000000000e+03,1.280776482660118513e-06
3.496000000000000000e+03,1.282166377445233220e-06
3.497000000000000000e+03,1.283557365528485572e-06
3.498000000000000000e+03,1.284949421442574072e-06
3.499000000000000000e+03,1.286342519593299617e-06
3.500000000000000000e+03,1.287736634028918851e-06
3.501000000000000000e+03,1.289131738694334091e-06
3.502000000000000000e+03,1.290527807188993527e-06
3.503000000000000000e+03,1.291924813032109093e-06
3.504000000000000000e+03,1.293322729413968231e-06
3.505000000000000000e+03,1.294721529465631935e-06
3.506000000000000000e+03,1.296121186007791170e-06
3.507000000000000000e+03,1.297521671822283929e-06
3.508000000000000000e+03,1.298922959400738197e-06
3.509000000000000000e+03,1.300325021216014884e-06
3.510000000000000000e+03,1.301727829472243324e-06
3.511000000000000000e+03,1.303131356374851776e-06
3.512000000000000000e+03,1.304535573880440074e-06
3.513000000000000000e+03,1.305940453969746166e-06
3.514000000000000000e+03,1.307345968397171263e-06
3.515000000000000000e+03,1.308752088957181026e-06
3.516000000000000000e+03,1.310158787247393198e-06
3.517000000000000000e+03,1.311566034921321440e-06
3.518000000000000000e+03,1.312973803460572592e-06
3.519000000000000000e+03,1.314382064423481762e-06
3.520000000000000000e+03,1.315790789217499329e-06
3.521000000000000000e+03,1.317199949352729708e-06
3.522000000000000000e+03,1.318609516207658986e-06
3.523000000000000000e+03,1.320019461286588980e-06
3.524000000000000000e+03,1.321429755986022801e-06
3.525000000000000000e+03,1.322840371848094360e-06
3.526000000000000000e+03,1.324251280332964682e-06
3.527000000000000000e+03,1.325662453067620895e-06
3.528000000000000000e+03,1.327073861618515437e-06
3.529000000000000000e+03,1.328485477743456498e-06
3.530000000000000000e+03,1.329897273159515493e-06
3.531000000000000000e+03,1.331309219801365749e-06
3.532000000000000000e+03,1.332721289584623625e-06
3.533000000000000000e+03,1.334133454661260072e-06
3.534000000000000000e+03,1.335545687192452652e-06
3.535000000000000000e+03,1.336957959594207943e-06
3.536000000000000000e+03,1.338370244317410375e-06
3.537000000000000000e+03,1.339782514085536521e-06
3.538000000000000000e+03,1.341194741685135782e-06
3.539000000000000000e+03,1.342606900189508912e-06
3.540000000000000000e+03,1.344018962764613816e-06
3.541000000000000000e+03,1.345430902878296656e-06
3.542000000000000000e+03,1.346842694118742624e-06
3.543000000000000000e+03,1.348254310391065513e-06
3.544000000000000000e+03,1.349665725747918279e-06
3.545000000000000000e+03,1.351076914573710001e-06
3.546000000000000000e+03,1.352487851427334947e-06
3.547000000000000000e+03,1.353898511214026239e-06
3.548000000000000000e+03,1.355308869037271836e-06
3.549000000000000000e+03,1.356718900367386798e-06
3.550000000000000000e+03,1.358128580889251064e-06
3.551000000000000000e+03,1.359537886681111757e-06
3.552000000000000000e+03,1.360946794048162595e-06
3.553000000000000000e+03,1.362355279712844034e-06
3.554000000000000000e+03,1.363763320641401621e-06
3.555000000000000000e+03,1.365170894237520481e-06
3.556000000000000000e+03,1.366577978166701295e-06
3.557000000000000000e+03,1.367984550550733132e-06
3.558000000000000000e+03,1.369390589790515760e-06
3.559000000000000000e+03,1.370796074761465697e-06
3.560000000000000000e+03,1.372200984634445824e-06
3.561000000000000000e+03,1.373605299071815182e-06
3.562000000000000000e+03,1.375008998048072290e-06
3.563000000000000000e+03,1.376412062045043508e-06
3.564000000000000000e+03,1.377814471872673104e-06
3.565000000000000000e+03,1.379216208863553472e-06
3.566000000000000000e+03,1.380617254692978912e-06
3.567000000000000000e+03,1.382017591572969964e-06
3.568000000000000000e+03,1.383417202072243967e-06
3.569000000000000000e+03,1.384816069310105766e-06
3.570000000000000000e+03,1.386214176775338733e-06
3.571000000000000000e+03,1.387611508520085099e-06
3.572000000000000000e+03,1.389008048978484343e-06
3.573000000000000000e+03,1.390403783159382717e-06
3.574000000000000000e+03,1.391798696465072641e-06
3.575000000000000000e+03,1.393192774883211949e-06
3.576000000000000000e+03,1.394586004805535962e-06
3.577000000000000000e+03,1.395978373219105041e-06
3.578000000000000000e+03,1.397369867524626392e-06
3.579000000000000000e+03,1.398760475726726676e-06
3.580000000000000000e+03,1.400150186251772590e-06
3.581000000000000000e+03,1.401538988137301311e-06
3.582000000000000000e+03,1.402926870850264171e-06
3.583000000000000000e+03,1.404313824474318129e-06
3.584000000000000000e+03,1.405699839529548156e-06
3.585000000000000000e+03,1.407084907157002464e-06
3.586000000000000000e+03,1.408469018940172475e-06
3.587000000000000000e+03,1.409852167086986116e-06
3.588000000000000000e+03,1.411234344251997384e-06
3.589000000000000000e+03,1.412615543716809663e-06
3.590000000000000000e+03,1.413995759213231337e-06
3.591000000000000000e+03,1.415374985101540012e-06
3.592000000000000000e+03,1.416753216195065808e-06
3.593000000000000000e+03,1.418130447935635175e-06
3.594000000000000000e+03,1.419506676218832652e-06
3.595000000000000000e+03,1.420881897564268681e-06
3.596000000000000000e+03,1.422256108952153066e-06
3.597000000000000000e+03,1.423629307976106287e-06
3.598000000000000000e+03,1.425001492696112244e-06
3.599000000000000000e+03,1.426372661774604270e-06
3.600000000000000000e+03,1.427742814346013160e-06
3.601000000000000000e+03,1.429111950134824930e-06
3.602000000000000000e+03,1.430480069339502155e-06
3.603000000000000000e+03,1.431847172738173767e-06
3.604000000000000000e+03,1.433213261579561149e-06
3.605000000000000000e+03,1.434578337685437776e-06
3.606000000000000000e+03,1.435942403345234179e-06
3.607000000000000000e+03,1.437305461409301351e-06
3.608000000000000000e+03,1.438667515188340836e-06
3.609000000000000000e+03,1.440028568546473528e-06
3.610000000000000000e+03,1.441388625801835699e-06
3.611000000000000000e+03,1.442747691809312307e-06
3.612000000000000000e+03,1.444105771878243085e-06
3.613000000000000000e+03,1.445462871833718714e-06
3.614000000000000000e+03,1.446818997951342562e-06
3.615000000000000000e+03,1.448174157005503089e-06
3.616000000000000000e+03,1.449528356215532406e-06
3.617000000000000000e+03,1.450881603279739219e-06
3.618000000000000000e+03,1.452233906338220688e-06
3.619000000000000000e+03,1.453585273981430170e-06
3.620000000000000000e+03,1.454935715242793628e-06
3.621000000000000000e+03,1.456285239579961620e-06
3.622000000000000000e+03,1.457633856889507648e-06
3.623000000000000000e+03,1.458981577462158655e-06
3.624000000000000000e+03,1.460328412025048205e-06
3.625000000000000000e+03,1.461674371674414845e-06
3.626000000000000000e+03,1.463019467929562126e-06
3.627000000000000000e+03,1.464363712655319517e-06
3.628000000000000000e+03,1.465707118132083341e-06
3.629000000000000000e+03,1.467049696959278954e-06
3.630000000000000000e+03,1.468391462138339900e-06
3.631000000000000000e+03,1.469732426965584504e-06
3.632000000000000000e+03,1.471072605126604985e-06
3.633000000000000000e+03,1.472412010578495153e-06
3.634000000000000000e+03,1.473750657650638643e-06
3.635000000000000000e+03,1.475088560920871430e-06
3.636000000000000000e+03,1.476425735319906166e-06
3.637000000000000000e+03,1.477762196004025886e-06
3.638000000000000000e+03,1.479097958464802296e-06
3.639000000000000000e+03,1.480433038388928133e-06
3.640000000000000000e+03,1.481767451780889764e-06
3.641000000000000000e+03,1.483101214813784782e-06
3.642000000000000000e+03,1.484434343960803120e-06
3.643000000000000000e+03,1.485766855834368504e-06
3.644000000000000000e+03,1.487098767328962393e-06
3.645000000000000000e+03,1.488430095451375832e-06
3.646000000000000000e+03,1.489760857472039503e-06
3.647000000000000000e+03,1.491091070747539832e-06
3.648000000000000000e+03,1.492420752875350947e-06
3.649000000000000000e+03,1.493749921517240163e-06
3.650000000000000000e+03,1.495078594546635836e-06
3.651000000000000000e+03,1.496406789881202405e-06
3.652000000000000000e+03,1.497734525625109741e-06
3.653000000000000000e+03,1.499061819900125672e-06
3.654000000000000000e+03,1.500388690994201232e-06
3.655000000000000000e+03,1.501715157179500242e-06
3.656000000000000000e+03,1.503041236876114475e-06
3.657000000000000000e+03,1.504366948459211405e-06
3.658000000000000000e+03,1.505692310427012066e-06
3.659000000000000000e+03,1.507017341208649249e-06
3.660000000000000000e+03,1.508342059328597138e-06
3.661000000000000000e+03,1.509666483216389170e-06
3.662000000000000000e+03,1.510990631375316929e-06
3.663000000000000000e+03,1.512314522183488578e-06
3.664000000000000000e+03,1.513638174073456167e-06
3.665000000000000000e+03,1.514961605320296039e-06
3.666000000000000000e+03,1.516284834239746569e-06
3.667000000000000000e+03,1.517607878956285242e-06
3.668000000000000000e+03,1.518930757616108105e-06
3.669000000000000000e+03,1.520253488151508490e-06
3.670000000000000000e+03,1.521576088487618703e-06
3.671000000000000000e+03,1.522898576309685179e-06
3.672000000000000000e+03,1.524220969274339037e-06
3.673000000000000000e+03,1.525543284771767441e-06
3.674000000000000000e+03,1.526865540136149198e-06
3.675000000000000000e+03,1.528187752408390238e-06
3.676000000000000000e+03,1.529509938551752367e-06
3.677000000000000000e+03,1.530832115205127186e-06
3.678000000000000000e+03,1.532154298910286554e-06
3.679000000000000000e+03,1.533476505864152349e-06
3.680000000000000000e+03,1.534798752140036600e-06
3.681000000000000000e+03,1.536121053446262936e-06
3.682000000000000000e+03,1.537443425346619823e-06
3.683000000000000000e+03,1.538765883021013831e-06
3.684000000000000000e+03,1.540088441477387324e-06
3.685000000000000000e+03,1.541411115326273231e-06
3.686000000000000000e+03,1.542733918980399419e-06
3.687000000000000000e+03,1.544056866435983512e-06
3.688000000000000000e+03,1.545379971470067855e-06
3.689000000000000000e+03,1.546703247422278084e-06
3.690000000000000000e+03,1.548026707393760462e-06
3.691000000000000000e+03,1.549350364035098806e-06
3.692000000000000000e+03,1.550674229727499488e-06
3.693000000000000000e+03,1.551998316391918075e-06
3.694000000000000000e+03,1.553322635661489392e-06
3.695000000000000000e+03,1.554647198688810807e-06
3.696000000000000000e+03,1.555972016320687028e-06
3.697000000000000000e+03,1.557297098912093717e-06
3.698000000000000000e+03,1.558622456491046313e-06
3.699000000000000000e+03,1.559948098577128094e-06
3.700000000000000000e+03,1.561274034353848463e-06
3.701000000000000000e+03,1.562600272473266964e-06
3.702000000000000000e+03,1.563926821243465391e-06
3.703000000000000000e+03,1.565253688419296769e-06
3.704000000000000000e+03,1.566580881410188578e-06
3.705000000000000000e+03,1.567908407045928622e-06
3.706000000000000000e+03,1.569236271808867245e-06
3.707000000000000000e+03,1.570564481586520399e-06
3.708000000000000000e+03,1.571893041908922676e-06
3.709000000000000000e+03,1.573221957700828026e-06
3.710000000000000000e+03,1.574551233520864435e-06
